subject,epoch,patch
shhs1-200005,289,3
shhs1-200005,289,4
shhs1-200005,289,5
shhs1-200005,289,6
shhs1-200005,289,7
shhs1-200005,289,8
shhs1-200005,289,9
shhs1-200005,289,10
shhs1-200005,289,11
shhs1-200005,289,12
shhs1-200005,289,13
shhs1-200005,289,14
shhs1-200005,290,0
shhs1-200005,290,1
shhs1-200005,290,2
shhs1-200005,290,3
shhs1-200005,290,4
shhs1-200005,290,5
shhs1-200005,290,6
shhs1-200005,290,7
shhs1-200005,290,8
shhs1-200005,290,9
shhs1-200005,290,10
shhs1-200005,290,11
shhs1-200005,290,12
shhs1-200005,290,13
shhs1-200005,290,14
shhs1-200005,292,0
shhs1-200005,292,1
shhs1-200005,292,2
shhs1-200005,292,3
shhs1-200005,292,4
shhs1-200005,292,5
shhs1-200005,292,6
shhs1-200005,292,7
shhs1-200005,292,8
shhs1-200005,292,9
shhs1-200005,292,10
shhs1-200005,292,11
shhs1-200005,292,12
shhs1-200005,292,13
shhs1-200005,292,14
shhs1-200005,293,0
shhs1-200005,293,1
shhs1-200005,293,2
shhs1-200005,293,3
shhs1-200005,293,4
shhs1-200005,293,5
shhs1-200005,293,6
shhs1-200005,293,7
shhs1-200005,293,8
shhs1-200005,293,9
shhs1-200005,293,10
shhs1-200005,293,11
shhs1-200005,293,12
shhs1-200005,293,13
shhs1-200005,293,14
shhs1-200005,294,0
shhs1-200005,294,1
shhs1-200005,294,2
shhs1-200005,294,3
shhs1-200005,294,4
shhs1-200005,294,5
shhs1-200005,294,6
shhs1-200005,294,7
shhs1-200005,294,8
shhs1-200005,294,9
shhs1-200005,294,10
shhs1-200005,294,11
shhs1-200005,294,12
shhs1-200005,294,13
shhs1-200005,294,14
shhs1-200005,295,0
shhs1-200005,295,1
shhs1-200005,295,2
shhs1-200005,295,3
shhs1-200005,295,4
shhs1-200005,295,5
shhs1-200005,295,6
shhs1-200005,295,7
shhs1-200005,295,8
shhs1-200005,295,9
shhs1-200005,295,10
shhs1-200005,295,11
shhs1-200005,295,12
shhs1-200005,295,13
shhs1-200005,295,14
shhs1-200005,296,0
shhs1-200005,296,1
shhs1-200005,296,2
shhs1-200005,296,3
shhs1-200005,296,4
shhs1-200005,296,5
shhs1-200005,296,6
shhs1-200005,296,7
shhs1-200005,296,8
shhs1-200005,296,9
shhs1-200005,296,10
shhs1-200005,296,11
shhs1-200005,296,12
shhs1-200005,296,13
shhs1-200005,296,14
shhs1-200005,297,0
shhs1-200005,297,1
shhs1-200005,297,2
shhs1-200005,297,3
shhs1-200005,297,4
shhs1-200005,297,5
shhs1-200005,297,6
shhs1-200005,297,7
shhs1-200005,297,8
shhs1-200005,297,9
shhs1-200005,297,10
shhs1-200005,297,11
shhs1-200005,297,12
shhs1-200005,297,13
shhs1-200005,297,14
shhs1-200005,298,0
shhs1-200005,298,1
shhs1-200005,298,2
shhs1-200005,298,3
shhs1-200005,298,4
shhs1-200005,298,5
shhs1-200005,298,6
shhs1-200005,298,7
shhs1-200005,298,8
shhs1-200005,298,9
shhs1-200005,298,10
shhs1-200005,298,11
shhs1-200005,298,12
shhs1-200005,298,13
shhs1-200005,298,14
shhs1-200005,299,0
shhs1-200005,299,1
shhs1-200005,299,2
shhs1-200005,299,3
shhs1-200005,299,4
shhs1-200005,299,5
shhs1-200005,299,6
shhs1-200005,299,7
shhs1-200005,299,8
shhs1-200005,299,9
shhs1-200005,299,10
shhs1-200005,299,11
shhs1-200005,299,12
shhs1-200005,299,13
shhs1-200005,299,14
shhs1-200005,301,0
shhs1-200005,301,1
shhs1-200005,301,2
shhs1-200005,301,3
shhs1-200005,301,4
shhs1-200005,301,5
shhs1-200005,301,6
shhs1-200005,301,7
shhs1-200005,301,8
shhs1-200005,301,9
shhs1-200005,301,10
shhs1-200005,301,11
shhs1-200005,301,12
shhs1-200005,301,13
shhs1-200005,301,14
shhs1-200005,302,0
shhs1-200005,302,1
shhs1-200005,302,2
shhs1-200005,302,3
shhs1-200005,302,4
shhs1-200005,302,5
shhs1-200005,302,6
shhs1-200005,302,7
shhs1-200005,302,8
shhs1-200005,302,9
shhs1-200005,302,10
shhs1-200005,302,11
shhs1-200005,302,12
shhs1-200005,302,13
shhs1-200005,302,14
shhs1-200005,303,0
shhs1-200005,303,1
shhs1-200005,303,2
shhs1-200005,303,3
shhs1-200005,303,4
shhs1-200005,303,5
shhs1-200005,303,6
shhs1-200005,303,7
shhs1-200005,303,8
shhs1-200005,303,9
shhs1-200005,303,10
shhs1-200005,303,11
shhs1-200005,303,12
shhs1-200005,303,13
shhs1-200005,303,14
shhs1-200005,304,0
shhs1-200005,304,1
shhs1-200005,304,2
shhs1-200005,304,3
shhs1-200005,304,4
shhs1-200005,304,5
shhs1-200005,304,6
shhs1-200005,304,7
shhs1-200005,304,8
shhs1-200005,304,9
shhs1-200005,304,10
shhs1-200005,304,11
shhs1-200005,304,12
shhs1-200005,304,13
shhs1-200005,304,14
shhs1-200005,305,0
shhs1-200005,305,1
shhs1-200005,305,2
shhs1-200005,305,3
shhs1-200005,305,4
shhs1-200005,305,5
shhs1-200005,305,6
shhs1-200005,305,7
shhs1-200005,305,8
shhs1-200005,305,9
shhs1-200005,305,10
shhs1-200005,305,11
shhs1-200005,305,12
shhs1-200005,305,13
shhs1-200005,305,14
shhs1-200005,608,0
shhs1-200005,608,1
shhs1-200005,608,2
shhs1-200005,608,3
shhs1-200005,608,4
shhs1-200005,608,5
shhs1-200005,608,6
shhs1-200005,608,7
shhs1-200005,608,8
shhs1-200005,608,9
shhs1-200005,608,10
shhs1-200005,608,11
shhs1-200005,608,12
shhs1-200005,608,13
shhs1-200005,608,14
shhs1-200005,609,0
shhs1-200005,609,1
shhs1-200005,609,2
shhs1-200005,609,3
shhs1-200005,609,4
shhs1-200005,609,5
shhs1-200005,609,6
shhs1-200005,609,7
shhs1-200005,609,8
shhs1-200005,609,9
shhs1-200005,609,10
shhs1-200005,609,11
shhs1-200005,609,12
shhs1-200005,609,13
shhs1-200005,609,14
shhs1-200005,610,0
shhs1-200005,610,1
shhs1-200005,610,2
shhs1-200005,610,3
shhs1-200005,610,4
shhs1-200005,610,5
shhs1-200005,610,6
shhs1-200005,610,7
shhs1-200005,610,8
shhs1-200005,610,9
shhs1-200005,610,10
shhs1-200005,610,11
shhs1-200005,610,12
shhs1-200005,610,13
shhs1-200005,610,14
shhs1-200005,611,0
shhs1-200005,611,1
shhs1-200005,611,2
shhs1-200005,611,3
shhs1-200005,611,4
shhs1-200005,611,5
shhs1-200005,611,6
shhs1-200005,611,7
shhs1-200005,611,8
shhs1-200005,611,9
shhs1-200005,611,10
shhs1-200005,611,11
shhs1-200005,611,12
shhs1-200005,611,13
shhs1-200005,611,14
shhs1-200005,612,0
shhs1-200005,612,1
shhs1-200005,612,2
shhs1-200005,612,3
shhs1-200005,612,4
shhs1-200005,612,5
shhs1-200005,612,6
shhs1-200005,612,7
shhs1-200005,612,8
shhs1-200005,612,9
shhs1-200005,612,10
shhs1-200005,612,11
shhs1-200005,612,12
shhs1-200005,612,13
shhs1-200005,612,14
shhs1-200005,613,0
shhs1-200005,613,1
shhs1-200005,613,2
shhs1-200005,613,3
shhs1-200005,613,4
shhs1-200005,613,5
shhs1-200005,613,6
shhs1-200005,613,7
shhs1-200005,613,8
shhs1-200005,613,9
shhs1-200005,613,10
shhs1-200005,613,11
shhs1-200005,613,12
shhs1-200005,613,13
shhs1-200005,613,14
shhs1-200005,614,0
shhs1-200005,614,1
shhs1-200005,614,2
shhs1-200005,614,3
shhs1-200005,614,4
shhs1-200005,614,5
shhs1-200005,614,6
shhs1-200005,614,7
shhs1-200005,614,8
shhs1-200005,614,9
shhs1-200005,614,10
shhs1-200005,614,11
shhs1-200005,614,12
shhs1-200005,614,13
shhs1-200005,614,14
shhs1-200005,615,0
shhs1-200005,615,1
shhs1-200005,615,2
shhs1-200005,615,3
shhs1-200005,615,4
shhs1-200005,615,5
shhs1-200005,615,6
shhs1-200005,615,7
shhs1-200005,615,8
shhs1-200005,615,9
shhs1-200005,615,10
shhs1-200005,615,11
shhs1-200005,615,12
shhs1-200005,615,13
shhs1-200005,615,14
shhs1-200005,616,0
shhs1-200005,616,1
shhs1-200005,616,2
shhs1-200005,616,3
shhs1-200005,616,4
shhs1-200005,616,5
shhs1-200005,616,6
shhs1-200005,616,7
shhs1-200005,616,8
shhs1-200005,616,9
shhs1-200005,616,10
shhs1-200005,616,11
shhs1-200005,616,12
shhs1-200005,616,13
shhs1-200005,616,14
shhs1-200005,617,0
shhs1-200005,617,1
shhs1-200005,617,2
shhs1-200005,617,3
shhs1-200005,617,4
shhs1-200005,617,5
shhs1-200005,617,6
shhs1-200005,617,7
shhs1-200005,617,8
shhs1-200005,617,9
shhs1-200005,617,10
shhs1-200005,617,11
shhs1-200005,617,12
shhs1-200005,617,13
shhs1-200005,617,14
shhs1-200005,618,0
shhs1-200005,618,1
shhs1-200005,618,2
shhs1-200005,618,3
shhs1-200005,618,4
shhs1-200005,618,5
shhs1-200005,618,6
shhs1-200005,618,7
shhs1-200005,618,8
shhs1-200005,618,9
shhs1-200005,618,10
shhs1-200005,618,11
shhs1-200005,618,12
shhs1-200005,618,13
shhs1-200005,618,14
shhs1-200005,623,0
shhs1-200005,623,1
shhs1-200005,623,2
shhs1-200005,623,3
shhs1-200005,623,4
shhs1-200005,623,5
shhs1-200005,623,6
shhs1-200005,623,7
shhs1-200005,623,8
shhs1-200005,623,9
shhs1-200005,623,10
shhs1-200005,623,11
shhs1-200005,623,12
shhs1-200005,623,13
shhs1-200005,623,14
shhs1-200005,624,0
shhs1-200005,624,1
shhs1-200005,624,2
shhs1-200005,624,3
shhs1-200005,624,4
shhs1-200005,624,5
shhs1-200005,624,6
shhs1-200005,624,7
shhs1-200005,624,8
shhs1-200005,624,9
shhs1-200005,624,10
shhs1-200005,624,11
shhs1-200005,624,12
shhs1-200005,624,13
shhs1-200005,624,14
shhs1-200005,625,0
shhs1-200005,625,1
shhs1-200005,625,2
shhs1-200005,625,3
shhs1-200005,625,4
shhs1-200005,625,5
shhs1-200005,625,6
shhs1-200005,625,7
shhs1-200005,625,8
shhs1-200005,625,9
shhs1-200005,625,10
shhs1-200005,625,11
shhs1-200005,625,12
shhs1-200005,625,13
shhs1-200005,625,14
shhs1-200005,626,0
shhs1-200005,626,1
shhs1-200005,626,2
shhs1-200005,626,3
shhs1-200005,626,4
shhs1-200005,626,5
shhs1-200005,626,6
shhs1-200005,626,7
shhs1-200005,626,8
shhs1-200005,626,9
shhs1-200005,626,10
shhs1-200005,626,11
shhs1-200005,626,12
shhs1-200005,626,13
shhs1-200005,626,14
shhs1-200005,627,0
shhs1-200005,627,1
shhs1-200005,627,2
shhs1-200005,627,3
shhs1-200005,627,4
shhs1-200005,627,5
shhs1-200005,627,6
shhs1-200005,627,7
shhs1-200005,627,8
shhs1-200005,627,9
shhs1-200005,627,10
shhs1-200005,627,11
shhs1-200005,627,12
shhs1-200005,627,13
shhs1-200005,627,14
shhs1-200005,628,0
shhs1-200005,628,1
shhs1-200005,628,2
shhs1-200005,628,3
shhs1-200005,628,4
shhs1-200005,628,5
shhs1-200005,628,6
shhs1-200005,628,7
shhs1-200005,628,8
shhs1-200005,628,9
shhs1-200005,628,10
shhs1-200005,628,11
shhs1-200005,628,12
shhs1-200005,628,13
shhs1-200005,628,14
shhs1-200005,629,0
shhs1-200005,629,1
shhs1-200005,629,2
shhs1-200005,629,3
shhs1-200005,629,4
shhs1-200005,629,5
shhs1-200005,629,6
shhs1-200005,629,7
shhs1-200005,629,8
shhs1-200005,629,9
shhs1-200005,629,10
shhs1-200005,629,11
shhs1-200005,629,12
shhs1-200005,629,13
shhs1-200005,629,14
shhs1-200005,630,0
shhs1-200005,630,1
shhs1-200005,630,2
shhs1-200005,630,3
shhs1-200005,630,4
shhs1-200005,630,5
shhs1-200005,630,6
shhs1-200005,630,7
shhs1-200005,630,8
shhs1-200005,630,9
shhs1-200005,630,10
shhs1-200005,630,11
shhs1-200005,630,12
shhs1-200005,630,13
shhs1-200005,630,14
shhs1-200005,631,0
shhs1-200005,631,1
shhs1-200005,631,2
shhs1-200005,631,3
shhs1-200005,631,4
shhs1-200005,631,5
shhs1-200005,631,6
shhs1-200005,631,7
shhs1-200005,631,8
shhs1-200005,631,9
shhs1-200005,631,10
shhs1-200005,631,11
shhs1-200005,631,12
shhs1-200005,631,13
shhs1-200005,631,14
shhs1-200005,632,0
shhs1-200005,632,1
shhs1-200005,632,2
shhs1-200005,632,3
shhs1-200005,632,4
shhs1-200005,632,5
shhs1-200005,632,6
shhs1-200005,632,7
shhs1-200005,632,8
shhs1-200005,632,9
shhs1-200005,632,10
shhs1-200005,632,11
shhs1-200005,632,12
shhs1-200005,632,13
shhs1-200005,632,14
shhs1-200005,633,0
shhs1-200005,633,1
shhs1-200005,633,2
shhs1-200005,633,3
shhs1-200005,633,4
shhs1-200005,633,5
shhs1-200005,633,6
shhs1-200005,633,7
shhs1-200005,633,8
shhs1-200005,633,9
shhs1-200005,633,10
shhs1-200005,633,11
shhs1-200005,633,12
shhs1-200005,633,13
shhs1-200005,633,14
shhs1-200005,634,0
shhs1-200005,634,1
shhs1-200005,634,2
shhs1-200005,634,3
shhs1-200005,634,4
shhs1-200005,634,5
shhs1-200005,634,6
shhs1-200005,634,7
shhs1-200005,634,8
shhs1-200005,634,9
shhs1-200005,634,10
shhs1-200005,634,11
shhs1-200005,634,12
shhs1-200005,634,13
shhs1-200005,634,14
shhs1-200005,635,0
shhs1-200005,635,1
shhs1-200005,635,2
shhs1-200005,635,3
shhs1-200005,635,4
shhs1-200005,635,5
shhs1-200005,635,6
shhs1-200005,635,7
shhs1-200005,635,8
shhs1-200005,635,9
shhs1-200005,635,10
shhs1-200005,635,11
shhs1-200005,635,12
shhs1-200005,635,13
shhs1-200005,635,14
shhs1-200005,636,0
shhs1-200005,636,1
shhs1-200005,636,2
shhs1-200005,636,3
shhs1-200005,636,4
shhs1-200005,636,5
shhs1-200005,636,6
shhs1-200005,636,7
shhs1-200005,636,8
shhs1-200005,636,9
shhs1-200005,636,10
shhs1-200005,636,11
shhs1-200005,636,12
shhs1-200005,636,13
shhs1-200005,636,14
shhs1-200005,637,0
shhs1-200005,637,1
shhs1-200005,637,2
shhs1-200005,637,3
shhs1-200005,637,4
shhs1-200005,637,5
shhs1-200005,637,6
shhs1-200005,637,7
shhs1-200005,637,8
shhs1-200005,637,9
shhs1-200005,637,10
shhs1-200005,637,11
shhs1-200005,637,12
shhs1-200005,637,13
shhs1-200005,637,14
shhs1-200005,638,0
shhs1-200005,638,1
shhs1-200005,638,2
shhs1-200005,638,3
shhs1-200005,638,4
shhs1-200005,638,5
shhs1-200005,638,6
shhs1-200005,638,7
shhs1-200005,638,8
shhs1-200005,638,9
shhs1-200005,638,10
shhs1-200005,638,11
shhs1-200005,638,12
shhs1-200005,638,13
shhs1-200005,638,14
shhs1-200005,639,0
shhs1-200005,639,1
shhs1-200005,639,2
shhs1-200005,639,3
shhs1-200005,639,4
shhs1-200005,639,5
shhs1-200005,639,6
shhs1-200005,639,7
shhs1-200005,639,8
shhs1-200005,639,9
shhs1-200005,639,10
shhs1-200005,639,11
shhs1-200005,639,12
shhs1-200005,639,13
shhs1-200005,639,14
shhs1-200005,640,0
shhs1-200005,640,1
shhs1-200005,640,2
shhs1-200005,640,3
shhs1-200005,640,4
shhs1-200005,640,5
shhs1-200005,640,6
shhs1-200005,640,7
shhs1-200005,640,8
shhs1-200005,640,9
shhs1-200005,640,10
shhs1-200005,640,11
shhs1-200005,640,12
shhs1-200005,640,13
shhs1-200005,640,14
shhs1-200005,642,0
shhs1-200005,642,1
shhs1-200005,642,2
shhs1-200005,642,3
shhs1-200005,642,4
shhs1-200005,642,5
shhs1-200005,642,6
shhs1-200005,642,7
shhs1-200005,642,8
shhs1-200005,642,9
shhs1-200005,642,10
shhs1-200005,642,11
shhs1-200005,642,12
shhs1-200005,642,13
shhs1-200005,642,14
shhs1-200005,643,0
shhs1-200005,643,1
shhs1-200005,643,2
shhs1-200005,643,3
shhs1-200005,643,4
shhs1-200005,643,5
shhs1-200005,643,6
shhs1-200005,643,7
shhs1-200005,643,8
shhs1-200005,643,9
shhs1-200005,643,10
shhs1-200005,643,11
shhs1-200005,643,12
shhs1-200005,643,13
shhs1-200005,643,14
shhs1-200005,644,0
shhs1-200005,644,1
shhs1-200005,644,2
shhs1-200005,644,3
shhs1-200005,644,4
shhs1-200005,644,5
shhs1-200005,644,6
shhs1-200005,644,7
shhs1-200005,644,8
shhs1-200005,644,9
shhs1-200005,644,10
shhs1-200005,644,11
shhs1-200005,644,12
shhs1-200005,644,13
shhs1-200005,644,14
shhs1-200005,645,0
shhs1-200005,645,1
shhs1-200005,645,2
shhs1-200005,645,3
shhs1-200005,645,4
shhs1-200005,645,5
shhs1-200005,645,6
shhs1-200005,645,7
shhs1-200005,645,8
shhs1-200005,645,9
shhs1-200005,645,10
shhs1-200005,645,11
shhs1-200005,645,12
shhs1-200005,645,13
shhs1-200005,645,14
shhs1-200005,646,0
shhs1-200005,646,1
shhs1-200005,646,2
shhs1-200005,646,3
shhs1-200005,646,4
shhs1-200005,646,5
shhs1-200005,646,6
shhs1-200005,646,7
shhs1-200005,646,8
shhs1-200005,646,9
shhs1-200005,646,10
shhs1-200005,646,11
shhs1-200005,646,12
shhs1-200005,646,13
shhs1-200005,646,14
shhs1-200005,647,0
shhs1-200005,647,1
shhs1-200005,647,2
shhs1-200005,647,3
shhs1-200005,647,4
shhs1-200005,647,5
shhs1-200005,647,6
shhs1-200005,647,7
shhs1-200005,647,8
shhs1-200005,647,9
shhs1-200005,647,10
shhs1-200005,647,11
shhs1-200005,647,12
shhs1-200005,647,13
shhs1-200005,647,14
shhs1-200005,648,0
shhs1-200005,648,1
shhs1-200005,648,2
shhs1-200005,648,3
shhs1-200005,648,4
shhs1-200005,648,5
shhs1-200005,648,6
shhs1-200005,648,7
shhs1-200005,648,8
shhs1-200005,648,9
shhs1-200005,648,10
shhs1-200005,648,11
shhs1-200005,648,12
shhs1-200005,648,13
shhs1-200005,648,14
shhs1-200005,649,0
shhs1-200005,649,1
shhs1-200005,649,2
shhs1-200005,649,3
shhs1-200005,649,4
shhs1-200005,649,5
shhs1-200005,649,6
shhs1-200005,649,7
shhs1-200005,649,8
shhs1-200005,649,9
shhs1-200005,649,10
shhs1-200005,649,11
shhs1-200005,649,12
shhs1-200005,649,13
shhs1-200005,649,14
shhs1-200005,650,0
shhs1-200005,650,1
shhs1-200005,650,2
shhs1-200005,650,3
shhs1-200005,650,4
shhs1-200005,650,5
shhs1-200005,650,6
shhs1-200005,650,7
shhs1-200005,650,8
shhs1-200005,650,9
shhs1-200005,650,10
shhs1-200005,650,11
shhs1-200005,650,12
shhs1-200005,650,13
shhs1-200005,650,14
shhs1-200005,651,0
shhs1-200005,651,1
shhs1-200005,651,2
shhs1-200005,651,3
shhs1-200005,651,4
shhs1-200005,651,5
shhs1-200005,651,6
shhs1-200005,651,7
shhs1-200005,651,8
shhs1-200005,651,9
shhs1-200005,651,10
shhs1-200005,651,11
shhs1-200005,651,12
shhs1-200005,651,13
shhs1-200005,651,14
shhs1-200005,652,0
shhs1-200005,652,1
shhs1-200005,652,2
shhs1-200005,652,3
shhs1-200005,652,4
shhs1-200005,652,5
shhs1-200005,652,6
shhs1-200005,652,7
shhs1-200005,652,8
shhs1-200005,652,9
shhs1-200005,652,10
shhs1-200005,652,11
shhs1-200005,652,12
shhs1-200005,652,13
shhs1-200005,652,14
shhs1-200005,653,0
shhs1-200005,653,1
shhs1-200005,653,2
shhs1-200005,653,3
shhs1-200005,653,4
shhs1-200005,653,5
shhs1-200005,653,6
shhs1-200005,653,7
shhs1-200005,653,8
shhs1-200005,653,9
shhs1-200005,653,10
shhs1-200005,653,11
shhs1-200005,653,12
shhs1-200005,653,13
shhs1-200005,653,14
shhs1-200005,654,0
shhs1-200005,654,1
shhs1-200005,654,2
shhs1-200005,654,3
shhs1-200005,654,4
shhs1-200005,654,5
shhs1-200005,654,6
shhs1-200005,654,7
shhs1-200005,654,8
shhs1-200005,654,9
shhs1-200005,654,10
shhs1-200005,654,11
shhs1-200005,654,12
shhs1-200005,654,13
shhs1-200005,654,14
shhs1-200005,655,0
shhs1-200005,655,1
shhs1-200005,655,2
shhs1-200005,655,3
shhs1-200005,655,4
shhs1-200005,655,5
shhs1-200005,655,6
shhs1-200005,655,7
shhs1-200005,655,8
shhs1-200005,655,9
shhs1-200005,655,10
shhs1-200005,655,11
shhs1-200005,655,12
shhs1-200005,655,13
shhs1-200005,655,14
shhs1-200005,656,0
shhs1-200005,656,1
shhs1-200005,656,2
shhs1-200005,656,3
shhs1-200005,656,4
shhs1-200005,656,5
shhs1-200005,656,6
shhs1-200005,656,7
shhs1-200005,656,8
shhs1-200005,656,9
shhs1-200005,656,10
shhs1-200005,656,11
shhs1-200005,656,12
shhs1-200005,656,13
shhs1-200005,656,14
shhs1-200005,657,0
shhs1-200005,657,1
shhs1-200005,657,2
shhs1-200005,657,3
shhs1-200005,657,4
shhs1-200005,657,5
shhs1-200005,657,6
shhs1-200005,657,7
shhs1-200005,657,8
shhs1-200005,657,9
shhs1-200005,657,10
shhs1-200005,657,11
shhs1-200005,657,12
shhs1-200005,657,13
shhs1-200005,657,14
shhs1-200005,658,0
shhs1-200005,658,1
shhs1-200005,658,2
shhs1-200005,658,3
shhs1-200005,658,4
shhs1-200005,658,5
shhs1-200005,658,6
shhs1-200005,658,7
shhs1-200005,658,8
shhs1-200005,658,9
shhs1-200005,658,10
shhs1-200005,658,11
shhs1-200005,658,12
shhs1-200005,658,13
shhs1-200005,658,14
shhs1-200005,659,0
shhs1-200005,659,1
shhs1-200005,659,2
shhs1-200005,659,3
shhs1-200005,659,4
shhs1-200005,659,5
shhs1-200005,659,6
shhs1-200005,659,7
shhs1-200005,659,8
shhs1-200005,659,9
shhs1-200005,659,10
shhs1-200005,659,11
shhs1-200005,659,12
shhs1-200005,659,13
shhs1-200005,659,14
shhs1-200005,660,0
shhs1-200005,660,1
shhs1-200005,660,2
shhs1-200005,660,3
shhs1-200005,660,4
shhs1-200005,660,5
shhs1-200005,660,6
shhs1-200005,660,7
shhs1-200005,660,8
shhs1-200005,660,9
shhs1-200005,660,10
shhs1-200005,660,11
shhs1-200005,660,12
shhs1-200005,660,13
shhs1-200005,660,14
shhs1-200005,661,0
shhs1-200005,661,1
shhs1-200005,661,2
shhs1-200005,661,3
shhs1-200005,661,4
shhs1-200005,661,5
shhs1-200005,661,6
shhs1-200005,661,7
shhs1-200005,661,8
shhs1-200005,661,9
shhs1-200005,661,10
shhs1-200005,661,11
shhs1-200005,661,12
shhs1-200005,661,13
shhs1-200005,661,14
shhs1-200005,662,0
shhs1-200005,662,1
shhs1-200005,662,2
shhs1-200005,662,3
shhs1-200005,662,4
shhs1-200005,662,5
shhs1-200005,662,6
shhs1-200005,662,7
shhs1-200005,662,8
shhs1-200005,662,9
shhs1-200005,662,10
shhs1-200005,662,11
shhs1-200005,662,12
shhs1-200005,662,13
shhs1-200005,662,14
shhs1-200005,663,0
shhs1-200005,663,1
shhs1-200005,663,2
shhs1-200005,663,3
shhs1-200005,663,4
shhs1-200005,663,5
shhs1-200005,663,6
shhs1-200005,663,7
shhs1-200005,663,8
shhs1-200005,663,9
shhs1-200005,663,10
shhs1-200005,663,11
shhs1-200005,663,12
shhs1-200005,663,13
shhs1-200005,663,14
shhs1-200005,664,0
shhs1-200005,664,1
shhs1-200005,664,2
shhs1-200005,664,3
shhs1-200005,664,4
shhs1-200005,664,5
shhs1-200005,664,6
shhs1-200005,664,7
shhs1-200005,664,8
shhs1-200005,664,9
shhs1-200005,664,10
shhs1-200005,664,11
shhs1-200005,664,12
shhs1-200005,664,13
shhs1-200005,664,14
shhs1-200005,665,0
shhs1-200005,665,1
shhs1-200005,665,2
shhs1-200005,665,3
shhs1-200005,665,4
shhs1-200005,665,5
shhs1-200005,665,6
shhs1-200005,665,7
shhs1-200005,665,8
shhs1-200005,665,9
shhs1-200005,665,10
shhs1-200005,665,11
shhs1-200005,665,12
shhs1-200005,665,13
shhs1-200005,665,14
shhs1-200005,666,0
shhs1-200005,666,1
shhs1-200005,666,2
shhs1-200005,666,3
shhs1-200005,666,4
shhs1-200005,666,5
shhs1-200005,666,6
shhs1-200005,666,7
shhs1-200005,666,8
shhs1-200005,666,9
shhs1-200005,666,10
shhs1-200005,666,11
shhs1-200005,666,12
shhs1-200005,666,13
shhs1-200005,666,14
shhs1-200005,667,0
shhs1-200005,667,1
shhs1-200005,667,2
shhs1-200005,667,3
shhs1-200005,667,4
shhs1-200005,667,5
shhs1-200005,667,6
shhs1-200005,667,7
shhs1-200005,667,8
shhs1-200005,667,9
shhs1-200005,667,10
shhs1-200005,667,11
shhs1-200005,667,12
shhs1-200005,667,13
shhs1-200005,667,14
shhs1-200005,668,0
shhs1-200005,668,1
shhs1-200005,668,2
shhs1-200005,668,3
shhs1-200005,668,4
shhs1-200005,668,5
shhs1-200005,668,6
shhs1-200005,668,7
shhs1-200005,668,8
shhs1-200005,668,9
shhs1-200005,668,10
shhs1-200005,668,11
shhs1-200005,668,12
shhs1-200005,668,13
shhs1-200005,668,14
shhs1-200005,669,0
shhs1-200005,669,1
shhs1-200005,669,2
shhs1-200005,669,3
shhs1-200005,669,4
shhs1-200005,669,5
shhs1-200005,669,6
shhs1-200005,669,7
shhs1-200005,669,8
shhs1-200005,669,9
shhs1-200005,669,10
shhs1-200005,669,11
shhs1-200005,669,12
shhs1-200005,669,13
shhs1-200005,669,14
shhs1-200005,670,0
shhs1-200005,670,1
shhs1-200005,670,2
shhs1-200005,670,3
shhs1-200005,670,4
shhs1-200005,670,5
shhs1-200005,670,6
shhs1-200005,670,7
shhs1-200005,670,8
shhs1-200005,670,9
shhs1-200005,670,10
shhs1-200005,670,11
shhs1-200005,670,12
shhs1-200005,670,13
shhs1-200005,670,14
shhs1-200005,671,0
shhs1-200005,671,1
shhs1-200005,671,2
shhs1-200005,671,3
shhs1-200005,671,4
shhs1-200005,671,5
shhs1-200005,671,6
shhs1-200005,671,7
shhs1-200005,671,8
shhs1-200005,671,9
shhs1-200005,671,10
shhs1-200005,671,11
shhs1-200005,671,12
shhs1-200005,671,13
shhs1-200005,671,14
shhs1-200005,672,0
shhs1-200005,672,1
shhs1-200005,672,2
shhs1-200005,672,3
shhs1-200005,672,4
shhs1-200005,672,5
shhs1-200005,672,6
shhs1-200005,672,7
shhs1-200005,672,8
shhs1-200005,672,9
shhs1-200005,672,10
shhs1-200005,672,11
shhs1-200005,672,12
shhs1-200005,672,13
shhs1-200005,672,14
shhs1-200006,208,0
shhs1-200006,208,1
shhs1-200006,208,2
shhs1-200006,208,3
shhs1-200006,208,4
shhs1-200006,208,5
shhs1-200006,208,6
shhs1-200006,208,7
shhs1-200006,208,8
shhs1-200006,208,9
shhs1-200006,208,10
shhs1-200006,208,11
shhs1-200006,208,12
shhs1-200006,208,13
shhs1-200006,208,14
shhs1-200006,209,0
shhs1-200006,209,1
shhs1-200006,209,2
shhs1-200006,209,3
shhs1-200006,209,4
shhs1-200006,209,5
shhs1-200006,209,6
shhs1-200006,209,7
shhs1-200006,209,8
shhs1-200006,209,9
shhs1-200006,209,10
shhs1-200006,209,11
shhs1-200006,209,12
shhs1-200006,209,13
shhs1-200006,209,14
shhs1-200006,210,0
shhs1-200006,210,1
shhs1-200006,210,2
shhs1-200006,210,3
shhs1-200006,210,4
shhs1-200006,210,5
shhs1-200006,210,6
shhs1-200006,210,7
shhs1-200006,210,8
shhs1-200006,210,9
shhs1-200006,210,10
